"","lat","long","depth","mag","stations"
"601",63.0128,-150.8523,110.5,1.3,1
"602",62.1457,-150.467,6.4,1.6,1
"603",60.5226,-152.1634,86.7,1.9,1
"604",36.76167,-89.47617,15.42,2.17,8
"605",60.0265,-140.7324,7.6,1.7,1
"606",1.6973,97.7222,54.88,4.3,13
"607",37.64033,-118.80967,2.63,1.19,2
"608",10.2713,-67.9453,18.55,4.1,13
"609",38.77383,-122.72367,1.64,0.08,2
"610",64.5809,-147.8798,16.5,0.2,1
"611",38.297,-118.5045,7.6,0,9
"612",34.31317,-116.82,7.29,1.22,2
"613",38.5395,-112.268,6.76,0.84,14
"614",45.86033,-111.346,6,0.55,7
"615",36.7683,-116.2638,10.9,-0.4,9
"616",36.7683,-116.2567,10.2,-0.5,9
"617",63.0101,-150.4353,11.3,0.9,1
"618",33.49467,-116.79083,5.07,0.43,2
"619",38.82017,-122.761,1.56,0.82,2
"620",61.4146,-149.9314,44.2,1.1,1
"621",13.4789,-91.8141,53.94,4.5,13
"622",61.4309,-149.9465,42.3,1.7,1
"623",45.86017,-111.35033,6.01,0.26,7
"624",19.36317,-155.246,26.6,1.85,4
"625",59.207,-135.5136,16.1,1.3,1
"626",48.119,-122.66833,23.27,0.86,15
"627",61.3935,-150.0901,45.8,1.4,1
"628",2.8793,-75.5748,27.74,4.3,13
"629",69.0564,-146.2763,17.9,1.6,1
"630",64.8251,-148.7126,12.9,0.4,1
"631",45.36267,-121.68483,3.1,1.77,15
"632",35.3675,-117.876,2,1.39,2
"633",63.1015,-151.5371,3.8,0.8,1
"634",44.559,-110.75817,2.83,0.91,14
"635",5.1074,125.8868,113.84,4.5,13
"636",51.5942,-176.66,51.7,2,1
"637",18.1485,-67.3533,5,2.26,3
"638",34.4014,45.1199,10,4.3,13
"639",46.21467,-122.18433,-1.75,-0.2,15
"640",38.8035,-122.78167,0.28,2.16,2
"641",38.807,-122.77983,0.07,1.98,2
"642",61.522,-149.9564,44,1.3,1
"643",35.368,-117.8765,1.75,1.51,2
"644",64.5359,-154.0445,15.1,1,1
"645",69.5362,-144.4659,7.6,1.3,1
"646",64.553,-154.0072,7.6,1.7,1
"647",62.521,-151.2624,83.3,1.4,1
"648",69.4853,-144.2695,9.4,2.2,1
"649",35.98867,-120.55383,3.09,0.49,2
"650",19.41233,-155.2735,2.04,2.12,4
"651",38.805,-122.76617,0.21,0.6,2
"652",45.56217,-111.8615,3.28,-0.25,7
"653",38.80433,-122.76334,0.44,0.38,2
"654",38.80267,-122.7645,0.35,1.55,2
"655",38.80217,-122.763,0.08,1.47,2
"656",38.80333,-122.76483,0.76,0.8,2
"657",37.0769,-97.5446,10.59,2.3,13
"658",61.3835,-150.0217,42.6,2.4,1
"659",38.84133,-122.82667,1.94,0.56,2
"660",38.59833,-112.643,6.13,0.96,14
"661",36.6278,-116.5578,10,0.4,9
"662",36.50583,-121.0905,5.57,1.41,2
"663",38.9747,-118.3306,0,0.7,9
"664",36.6297,-116.5556,9.3,0.4,9
"665",46.12967,-122.16033,6.4,1.3,15
"666",34.9588,141.0902,35,5.2,13
"667",63.3857,-151.426,2.6,0.7,1
"668",36.6265,-116.5558,9,0.9,9
"669",44.2018,-129.5546,10,3.2,13
"670",39.4674,-120.3528,5.7,0.1,9
"671",36.6277,-116.5562,9.4,1.1,9
"672",58.29567,-154.98533,5.15,-0.28,1
"673",33.49267,-116.79317,4.42,0.17,2
"674",36.6278,-116.5547,9.7,0.7,9
"675",36.6282,-116.5508,8.2,1.3,9
"676",38.80817,-122.79283,0.79,0.81,2
"677",37.161,-115.3508,0,0.5,9
"678",37.42733,-121.77117,5.52,0.72,2
"679",38.0095,-122.28167,7.01,0.68,2
"680",34.02833,-117.1995,10.95,1.2,2
"681",37.1867,-115.3741,4.9,0.9,9
"682",-18.5797,-69.5363,123.03,4.1,13
"683",61.5022,-150.2626,51.4,1.2,1
"684",46.86133,-112.51567,13.31,0.92,7
"685",-6.4864,130.2796,141.23,4.2,13
"686",62.0373,-150.0356,58.3,1.3,1
"687",34.01683,-117.22517,17.65,1.13,2
"688",38.81917,-122.81267,5.1,0.88,2
"689",13.8437,-91.3099,35,4.2,13
"690",64.7045,-149.2438,20.3,0.3,1
"691",43.194,-124.4465,24,2.05,15
"692",61.5227,-149.9045,48.2,1.2,1
"693",33.6395,-116.69817,11.42,0.59,2
"694",38.82084,-122.799,1.5,0.4,2
"695",61.4631,-149.9234,35,1.6,1
"696",38.3639,-118.2304,4.9,0.3,9
"697",-12.7739,166.6221,83.64,4.6,13
"698",53.28,-168.3525,6.66,0.58,1
"699",64.6527,-149.3032,15,0.4,1
"700",69.5116,-144.4158,4.2,1.2,1
"701",46.86317,-112.51083,14.44,1.02,7
"702",39.5836,-120.0169,8.6,0.3,9
"703",45.46267,-112.15367,5.93,0.57,7
"704",33.49383,-116.79017,4.86,0.44,2
"705",36.041,-120.62383,4.09,0.7,2
"706",33.32367,-116.34617,10.23,1.21,2
"707",-12.7482,45.4806,10,4.5,13
"708",59.9937,-141.7285,21,1.8,1
"709",37.4755,-118.82383,5.27,0.78,2
"710",38.14583,-113.1245,2.87,0.33,14
"711",33.5245,-116.7915,5.03,0.6,2
"712",61.5301,-150.2269,46.2,1.5,1
"713",16.6122,-95.0598,80.85,4.9,13
"714",69.5291,-144.6277,12.2,1.3,1
"715",60.8293,-150.6729,46.5,1.5,1
"716",69.4447,-144.029,11.6,1.4,1
"717",37.6475,-117.1305,11.5,1.1,9
"718",63.1954,-151.288,6.4,1.1,1
"719",69.4851,-144.2091,0.4,1.1,1
"720",33.492,-116.78667,4.87,0.81,2
"721",59.7532,-153.1158,103.3,2,1
"722",69.2215,-146.3294,8.7,1.4,1
"723",64.9854,-147.3559,0,1.2,1
"724",-9.1933,123.8364,78.63,4.6,13
"725",35.04483,-117.66533,-0.79,1.87,2
"726",41.56167,-111.9135,0.24,1.2,14
"727",37.5115,-119.3455,4.8,1.16,2
"728",37.524,-118.8725,3.03,0.4,2
"729",69.5462,-144.6407,6.4,1.1,1
"730",61.6229,-149.7542,42.3,1.3,1
"731",59.9932,-141.5461,13.1,1.6,1
"732",37.54317,-118.86833,5.35,0.39,2
"733",46.87867,-112.51967,14.14,1.56,7
"734",-15.6128,-73.1832,114.31,4.5,13
"735",37.4065,-121.77567,3.01,1.15,2
"736",59.7003,-152.7409,83.7,1.6,1
"737",63.0667,-150.9714,120.1,1.6,1
"738",18.7351,-67.3375,8,2.48,3
"739",54.3284,164.3481,10,4.2,13
"740",62.691,-151.3501,89.9,1.4,1
"741",35.705,-118.07267,2.24,0.88,2
"742",42.5948,-72.0352,5,1.6,13
"743",19.241,-155.3035,23.79,1.45,4
"744",38.3893,-119.3235,13.1,1.1,9
"745",58.6974,-153.6171,75.4,1.7,1
"746",60.8117,-147.0976,14.9,1.6,1
"747",33.48067,-116.787,4.68,0.71,2
"748",49.0502,154.7081,79.25,4.2,13
"749",36.47883,-89.54317,9.1,1.8,8
"750",35.58583,-118.65467,7.39,1.46,2
"751",63.0401,-150.5707,2.9,1,1
"752",58.244,-155.19667,3.44,-0.56,1
"753",18.9171,-67.3321,12,2.88,3
"754",60.8852,-151.575,71.4,1.5,1
"755",-0.6692,97.2181,10,4.3,13
"756",40.9959,-116.3844,0.1,2.1,9
"757",34.18433,-117.928,-1.07,0.96,2
"758",37.1458,-117.2646,3.7,1.1,9
"759",1.8566,126.1837,40.49,4.4,13
"760",54.3506,-163.1123,55,2.1,1
"761",61.3075,-150.1568,44.2,1.2,1
"762",33.56533,-116.78233,6.7,0.62,2
"763",18.1533,-67.2738,14,2.06,3
"764",43.7455,-105.4196,0,3.5,13
"765",33.83417,-116.90167,13.5,1.26,2
"766",18.8338,-64.9563,89,3.06,3
"767",3.0835,-75.6461,13.06,5.5,13
"768",47.75817,-113.814,13.11,-0.41,7
"769",40.3925,-122.0495,12.4,1.64,2
"770",36.68867,-121.31817,3.71,1.97,2
"771",36.68967,-121.319,2.58,1.65,2
"772",58.3787,-155.1818,115.5,2.6,1
"773",35.04633,-118.32267,-0.84,1.05,2
"774",47.816,-122.7785,17.21,0.63,15
"775",61.3023,-146.9663,4.2,1.8,1
"776",-14.7497,-175.7131,122.04,4.5,13
"777",37.52517,-118.885,6.05,0.69,2
"778",33.48933,-116.794,4.5,0.66,2
"779",45.87267,-122.80267,-0.26,1.57,15
"780",64.8057,-149.0177,24.9,0.5,1
"781",46.011,-112.46383,-2,2.06,7
"782",34.9895,-118.187,-0.86,1.41,2
"783",38.1063,-118.8178,7.1,1.1,9
"784",36.01583,-117.51983,4.87,1.2,2
"785",38.82567,-122.81067,1.1,0.98,2
"786",33.48767,-116.7895,4.5,0.61,2
"787",38.83383,-122.80817,1.53,0.9,2
"788",59.7635,-153.1257,102.3,2,1
"789",37.91417,-121.95533,-0.31,1.22,2
"790",64.7016,-149.2254,18.1,0.2,1
"791",43.8394,-105.3584,0,3.3,13
"792",61.4747,-149.9405,29.5,1.9,1
"793",36.08833,-117.61567,3.61,0.59,2
"794",38.7643,-117.0636,0,1.4,9
"795",33.48633,-116.44617,12.44,1.1,2
"796",38.81283,-122.79967,3.74,1.59,2
"797",-3.1835,146.6658,10,4.4,13
"798",55.32367,-161.93783,13.2,0.11,1
"799",61.4882,-149.9589,34.6,1.3,1
"800",58.2315,-155.18583,3.94,-0.49,1
"801",38.08267,-118.8385,1.37,1.43,2
"802",19.2025,-66.6086,19,2.75,3
"803",38.1079,-118.828,6.6,1,9
"804",38.1081,-118.8156,6.6,0.6,9
"805",33.82333,-117.48717,-0.57,1.26,2
"806",61.2667,-149.9403,43.9,1.5,1
"807",4.4958,125.8299,165.56,4.3,13
"808",64.697,-149.0977,15.8,1.2,1
"809",33.29217,-116.1135,11.45,0.95,2
"810",61.4845,-149.9429,38.4,1.2,1
"811",38.0593,-118.9285,11,0.8,9
"812",40.34683,-124.57117,15.56,2.05,2
"813",36.1665,21.7206,10,4.2,13
"814",62.1496,-152.1108,105,2.3,1
"815",53.3334,-165.7405,34.6,2.2,1
"816",62.037,-150.278,4.5,1.3,1
"817",59.8962,-141.6202,14.8,1.6,1
"818",35.6645,-117.706,7.44,1.16,2
"819",61.4916,-149.9604,43.5,1.5,1
"820",37.5105,-118.87867,3.29,0.47,2
"821",36.55883,-121.128,5.46,1.04,2
"822",33.56917,-116.774,6.2,0.66,2
"823",18.0378,-66.4438,6,1.87,3
"824",36.9,-112.40317,18.31,1.36,14
"825",33.23283,-116.05633,6.26,1.29,2
"826",5.8093,126.6975,84.69,4.4,13
"827",19.2188,-67.725,76,3.18,3
"828",-12.8092,45.3417,10,4.6,13
"829",61.717,-149.5447,34.7,1.6,1
"830",44.67567,-111.8965,10.5,1.89,7
"831",-17.7707,-179.2899,607.11,4.4,13
"832",63.0421,-150.5023,8.9,1.7,1
"833",38.79933,-122.79933,0.14,1.91,2
"834",64.4669,-148.9724,15.3,0.5,1
"835",-17.9627,-179.2838,618.77,5.5,13
"836",33.1755,-115.43833,5.93,1.29,2
"837",59.9315,-136.6239,5,1.3,1
"838",34.1087,135.6633,421.99,4.1,13
"839",61.4211,-150.0522,38.5,1.6,1
"840",37.18317,-121.453,48.76,1.81,2
"841",63.0562,-151.467,12.9,0.9,1
"842",61.4969,-149.8664,42.6,2.4,1
"843",38.8225,-122.7995,3.32,0.57,2
"844",61.4152,-150.0271,40.9,1.7,1
"845",61.3947,-150.0548,38.5,1.9,1
"846",36.51167,-89.5605,7.26,2.12,8
"847",34.0795,-117.28983,15.71,0.96,2
"848",19.3805,-154.936,0.68,1.62,4
"849",47.596,-113.92717,7.64,-0.56,7
"850",64.9444,-149.0102,22.4,0.7,1
"851",64.8067,-149.1058,22.9,0.3,1
"852",40.44333,-111.9985,11.13,1.51,14
"853",66.0273,-148.1962,9.9,1.1,1
"854",64.3052,-148.5078,18.2,0.7,1
"855",61.5359,-150.5456,25.8,1.1,1
"856",61.8789,-149.9549,13.6,1,1
"857",38.81667,-122.79267,3.23,2.08,2
"858",61.8829,-149.9137,10.9,0.9,1
"859",63.3175,-152.1791,9.8,1,1
"860",47.56783,-122.80833,19.58,0.88,15
"861",61.7862,-149.4398,33.7,1.4,1
"862",-3.6407,139.3552,56.36,5.1,13
"863",45.115,-112.56117,5.91,0.84,7
"864",51.75467,-178.61267,22.82,1.31,1
"865",45.1165,-112.55933,5.9,0.71,7
"866",45.55483,-111.87567,4.03,1.09,7
"867",36.64183,-121.25867,2.98,1.03,2
"868",40.41933,-124.7005,24.23,2.7,2
"869",45.55583,-111.8845,-0.38,0.9,7
"870",33.03683,-116.42433,9.78,0.45,2
"871",51.3305,178.5674,21.56,3.8,13
"872",33.23983,-116.069,1.98,1.16,2
"873",61.3106,-150.1281,40.6,1.5,1
"874",-10.3135,119.1358,10,4.1,13
"875",37.63583,-118.80183,1.99,0.29,2
"876",38.77917,-122.7115,1.63,1.72,2
"877",36.7028,-116.3111,9,-0.2,9
"878",33.5145,-116.79617,3.92,0.07,2
"879",-24.1245,-67.3699,209.7,4.2,13
"880",33.78517,-116.90283,8.73,0.97,2
"881",65.3614,-149.7065,4.1,1,1
"882",64.0355,-148.6234,6.7,2.1,1
"883",-6.6348,130.1768,220.5,4.1,13
"884",51.6945,-176.8928,67.2,2.3,1
"885",62.8407,-150.6528,9.4,1.1,1
"886",-18.0625,-178.1374,521.81,4.4,13
"887",39.1841,-120.0036,7.4,-0.4,9
"888",33.44383,-116.62833,6.94,0.37,2
"889",61.5004,-149.948,38.4,1.2,1
"890",38.4665,-112.822,0.24,-0.36,14
"891",34.10783,-117.31633,17.88,1.68,2
"892",37.3116,-115.8985,5.5,0.7,9
"893",44.77233,-111.16083,6.66,0.93,14
"894",36.02017,-120.58583,4.2,1.68,2
"895",33.50833,-116.792,5.89,0.3,2
"896",34.1505,-116.89633,4.37,0.53,2
"897",36.3187,-115.4047,0,0.1,9
"898",37.4165,-121.77033,5.5,0.65,2
"899",32.87483,-115.76317,10.41,1.77,2
"900",37.42483,-118.63083,5.12,1.13,2
"901",61.415,-150.1064,35.1,1.4,1
"902",32.87267,-115.75583,8.83,1.35,2
"903",-35.5891,-72.9602,21,5.2,13
"904",34.06017,-117.25983,13.44,0.98,2
"905",55.4724,161.0885,106.33,4.1,13
"906",61.5052,-149.6735,56.6,1,1
"907",48.834,-123.41967,17.05,1.31,15
"908",-13.7735,167.2721,214.4,4.5,13
"909",37.642,-118.81533,1.91,0.2,2
"910",59.356,-153.42467,-1.19,0.62,1
"911",33.51817,-116.796,4.58,0.48,2
"912",-3.0815,129.068,16.39,4.7,13
"913",61.3388,-149.915,39.1,1.1,1
"914",19.7621,-65.2443,86,3.42,3
"915",62.9786,-149.7927,85.8,1.3,1
"916",61.3438,-149.9877,38.9,1.2,1
"917",17.9425,-66.9246,7,1.96,3
"918",58.7501,-152.1027,56.9,1.8,1
"919",65.5549,-148.4559,19.3,1,1
"920",61.4183,-150.1572,17.1,1,1
"921",61.4546,-149.9414,28,1.6,1
"922",56.5397,-155.1217,44,1.8,1
"923",36.5625,-121.0515,10.53,1.16,2
"924",64.7686,-147.8304,12.3,0.5,1
"925",58.8335,-153.1751,53.6,1.8,1
"926",46.888,-112.52067,11.07,1.12,7
"927",61.414,-150.0421,42.1,1.1,1
"928",33.50233,-116.79233,5.98,0.36,2
"929",33.51083,-116.79067,6.31,0.26,2
"930",38.81267,-122.82183,1.6,1.66,2
"931",57.5134,-153.7953,10.1,1.4,1
"932",69.5668,-144.3339,7.4,1,1
"933",63.0989,-151.5083,10.6,1.1,1
"934",35.356,-117.87367,6.12,1.37,2
"935",64.2067,-150.9321,4.9,1.1,1
"936",64.8987,-147.8376,13,0.3,1
"937",34.40883,-118.3285,2.05,1.93,2
"938",69.5966,-144.6666,7.2,1,1
"939",48.34667,-121.91367,-0.38,1.72,15
"940",18.2638,-66.504,28,1.79,3
"941",61.4536,-150.7644,62.8,1.9,1
"942",19.41633,-154.90967,2.63,1.77,4
"943",67.7145,-157.1859,19.1,1.4,1
"944",33.36733,-116.372,11.79,1.07,2
"945",61.4067,-150.0812,32.3,1.1,1
"946",-32.5742,-71.8482,35,3.4,13
"947",36.47267,-121.04967,0.35,2.1,2
"948",60.1282,-151.8625,68.1,1.4,1
"949",37.3629,-115.0606,0,1.1,9
"950",58.20483,-155.39383,0.73,-0.57,1
"951",62.875,-150.5802,85.5,1.4,1
"952",9.8265,126.3155,35,5,13
"953",61.5137,-149.9427,37.3,1.3,1
"954",33.382,-116.39783,10.32,1.22,2
"955",58.9503,-152.8492,63,2,1
"956",69.5515,-144.3366,10.6,1.2,1
"957",69.5345,-144.3038,11.6,2.4,1
"958",33.99,-116.794,18.5,1.35,2
"959",-14.6047,-175.4739,10,4.8,13
"960",69.5771,-144.2548,14.9,1.7,1
"961",39.2331,-120.0809,6.1,-0.4,9
"962",37.63967,-118.8095,1.89,0.42,2
"963",66.1972,-149.4769,9.7,1.5,1
"964",17.8726,-66.883,1,1.96,3
"965",39.2268,-120.1024,8.5,-0.2,9
"966",53.7384,-164.2875,35,2.7,13
"967",61.1231,-149.9983,40.4,1.1,1
"968",61.3957,-150.1048,36.9,1.6,1
"969",64.4822,-149.4014,17.5,0.6,1
"970",37.7883,-117.8738,4.9,0.8,9
"971",60.0349,-148.4922,10.5,1.7,1
"972",33.1015,-116.517,9.88,1.13,2
"973",16.9587,145.6138,225.91,4,13
"974",38.81133,-122.81467,2.26,0.57,2
"975",62.165,-150.0097,8.6,1.1,1
"976",61.5233,-149.9121,44.4,1.1,1
"977",46.86517,-112.52417,12.61,1.1,7
"978",-56.2259,-27.4572,109.96,4.5,13
"979",62.2274,-150.9226,74.6,1.8,1
"980",61.8744,-149.2881,6.4,1.4,1
"981",37.635,-118.91367,5.49,1.07,2
"982",33.716,-116.8345,14.52,0.01,2
"983",46.20333,-122.18,1.67,0.16,15
"984",0.2832,121.5747,158.45,4.2,13
"985",61.392,-149.9647,44.5,1.6,1
"986",17.8633,-66.9693,2,1.81,3
"987",2.3709,128.5625,225.56,4.6,13
"988",39.1846,-120.0083,10.3,0.2,9
"989",60.0831,-151.3743,46.2,1.6,1
"990",64.9151,-148.7389,35.9,0.6,1
"991",38.80833,-122.832,1.22,0.83,2
"992",61.516,-149.967,39.1,1,1
"993",18.2393,96.0814,27.66,4.5,13
"994",63.5182,-151.1723,10,0.6,1
"995",38.789,-122.76117,1.31,1.13,2
"996",18.546,-66.8921,84,2.08,3
"997",69.4888,-144.3475,1.1,1.6,1
"998",61.47,-150.0407,42.4,1.2,1
"999",-29.6795,-71.3763,37.12,4.4,13
"1000",18.9865,-66.8688,43,2.91,3
"1001",40.3708,-107.0373,5,2.2,13
"1002",39.1153,-119.7247,8.6,0.2,9
"1003",34.1645,-117.389,11.78,0.59,2
"1004",-13.4973,166.5925,35,4.9,13
"1005",61.5025,-149.95,45.5,1.1,1
"1006",63.0069,-151.5799,15.1,0.9,1
"1007",36.3816,-115.457,0,0.6,9
"1008",59.8624,-152.3551,17.7,1.3,1
"1009",37.64267,-118.85917,3.56,-0.29,2
"1010",-5.4649,133.8528,10,4.3,13
"1011",19.43083,-155.62217,-0.31,2.28,4
"1012",61.514,-150.218,43.5,1.6,1
"1013",33.50867,-116.79633,4.79,-0.04,2
"1014",1.5668,95.0977,10,4.4,13
"1015",58.5261,-137.0945,3.3,1.5,1
"1016",-31.7093,-72.3244,10,4.2,13
"1017",33.035,-116.42367,8.77,0.99,2
"1018",63.2586,-151.2697,14.1,0.9,1
"1019",40.31033,-122.01817,2.39,1.16,2
"1020",61.3842,-150.0788,39.5,1.8,1
"1021",-22.0043,171.0299,81.79,4.6,13
"1022",33.50833,-116.79417,3.41,-0.08,2
"1023",61.3958,-150.0776,43.3,1,1
"1024",33.93667,-117.93433,8.74,1.11,2
"1025",19.41833,-155.62583,0.13,1.24,4
"1026",18.7235,-65.973,8,2.48,3
"1027",64.7365,-148.9236,19.5,0.6,1
"1028",38.3393,-115.7851,2.2,1.7,9
"1029",54.0444,-164.8981,71.6,2.1,1
"1030",57.3421,-154.6364,46.7,1.6,1
"1031",37.2146,-115.2412,11.1,0.7,9
"1032",38.81183,-122.82784,2.21,0.6,2
"1033",37.5105,-118.8915,2.38,0.38,2
"1034",61.4021,-150.0847,36.4,1.1,1
"1035",54.2077,-164.4973,77.3,2.3,1
"1036",-48.9205,121.1465,10,4.5,13
"1037",36.8374,-116.2659,3.9,-0.2,9
"1038",39.3397,-120.0273,7.6,0.6,9
"1039",38.80416,-122.8195,1.98,1.12,2
"1040",39.3328,-120.0184,7.5,0.7,9
"1041",33.6825,-116.72067,14.12,0.25,2
"1042",37.5849,20.7173,10,4.3,13
"1043",37.55217,-118.86567,5.76,0.71,2
"1044",-48.9567,121.29,10,4.7,13
"1045",69.5329,-144.4046,10.4,1.5,1
"1046",61.3372,-150.1189,38.4,1.1,1
"1047",63.0904,-151.4777,6.3,1,1
"1048",45.55667,-111.88717,0.17,1.08,7
"1049",18.522,-68.934,123,3.27,3
"1050",33.485,-116.78933,6.58,0.97,2
"1051",61.7395,-149.8862,36.9,2.2,1
"1052",61.0936,-151.2948,70.1,1.2,1
"1053",40.39117,-121.97417,17.33,1.12,2
"1054",64.9727,-147.2982,0,1,1
"1055",37.63883,-118.80667,2,0.44,2
"1056",-21.3078,-178.8014,585.13,4.5,13
"1057",33.21933,-116.76067,19.26,1.32,2
"1058",39.6796,-120.3861,8.3,-0.1,9
"1059",64.6069,-151.0308,20.2,0.8,1
"1060",40.0397,-120.1338,15,0.4,9
"1061",-24.1555,-67.3337,224.91,4.6,13
"1062",19.42867,-155.62883,-0.17,1.92,4
"1063",24.4032,94.0239,65.34,4.7,13
"1064",38.80483,-122.81367,2.75,0.89,2
"1065",37.62233,-118.8315,8.09,0.66,2
"1066",37.615,-118.84017,6.85,0.46,2
"1067",35.12717,-118.66067,10.87,0.77,2
"1068",60.1649,-151.6434,53.8,1.5,1
"1069",33.664,-116.74567,16.72,0.65,2
"1070",61.4118,-149.9237,39.3,1.4,1
"1071",37.51467,-118.87517,7.1,0.43,2
"1072",40.36033,-123.95583,27.56,1.86,2
"1073",36.17617,-120.7565,5.42,1.06,2
"1074",40.11517,-121.02383,1.96,1.68,2
"1075",61.2197,-147.1498,9.2,1.6,1
"1076",61.7681,-149.5767,42.4,1.3,1
"1077",61.4247,-149.9327,38.4,1.1,1
"1078",37.64183,-118.95033,4.76,0.38,2
"1079",37.643,-118.95767,3.82,-0.01,2
"1080",33.66433,-116.729,13.08,0.86,2
"1081",37.647,-118.95783,3.02,0.03,2
"1082",37.60967,-118.87017,-0.29,0.35,2
"1083",19.457,-155.56767,3.44,1.87,4
"1084",56.3077,-149.248,20.32,3.3,13
"1085",60.1804,-152.912,107.2,1.8,1
"1086",36.7325,-115.6886,14.3,0.4,9
"1087",32.53333,-116.1995,15.03,1.27,2
"1088",65.4651,-169.0128,8.3,2.2,1
"1089",38.26167,-122.16767,10.68,1.37,2
"1090",36.0545,-120.62933,-0.7,0.81,2
"1091",36.15667,-117.60367,2.67,0.5,2
"1092",19.29167,-155.3425,2.77,1.71,4
"1093",65.4197,-153.4127,6.9,1.1,1
"1094",-2.9619,146.4135,26.13,5,13
"1095",59.3085,-152.8232,73.9,1.8,1
"1096",34.04283,-117.2345,16.34,0.81,2
"1097",40.46367,-111.44383,2.9,0.11,14
"1098",36.1035,-117.85167,0.94,0.42,2
"1099",61.2717,-147.6146,0,1,1
"1100",36.089,-117.83833,1.46,1.12,2
"1101",33.49283,-116.78733,5.26,0.44,2
"1102",60.6738,-150.307,38.4,1.3,1
"1103",63.44,-151.4277,9.5,0.6,1
"1104",37.49283,-118.85233,3.56,0.82,2
"1105",61.5367,-148.0671,15,0.7,1
"1106",63.0678,-151.4491,0.3,0.8,1
"1107",64.3372,-150.7002,7.8,0.8,1
"1108",61.5477,-148.0225,3.8,1.1,1
"1109",61.5596,-148.1172,7.9,1.1,1
"1110",38.3901,-119.3624,13.2,0.3,9
"1111",51.7958,-177.1632,68.8,1.7,1
"1112",36.7417,-116.2201,5.2,-0.3,9
"1113",40.265,-121.17683,6.88,2.61,2
"1114",59.8869,-153.5219,131.6,2,1
"1115",60.6524,-147.6149,7,1.4,1
"1116",61.1969,-151.2203,61,1.7,1
"1117",60.3625,-151.1952,52.9,1.3,1
"1118",64.8026,-149.1362,16.7,0.8,1
"1119",37.05417,-121.502,8,0.92,2
"1120",55.33467,-161.93933,12.92,0.04,1
"1121",-9.2187,159.2047,12.04,4.9,13
"1122",33.48917,-116.74767,10.39,0.64,2
"1123",37.2944,-118.236,6.1,0.1,9
"1124",37.3032,-115.8619,5.6,-0.2,9
"1125",64.8592,-148.6608,15.6,0.6,1
"1126",38.8395,-122.83183,2.84,0.79,2
"1127",61.7585,-148.721,17.8,1.2,1
"1128",60.2648,-153.115,134.7,3,1
"1129",35.95533,-120.51267,10.33,1.75,2
"1130",60.328,-152.6837,112,1.8,1
"1131",19.48117,-155.5985,-1.08,1.89,4
"1132",53.2881,-167.2169,64.2,2.1,1
"1133",19.4255,-155.61917,-0.46,3.47,4
"1134",59.5142,-152.9645,85.1,1.7,1
"1135",62.3057,-151.0744,72.8,1.6,1
"1136",52.4569,-164.822,10,2.6,13
"1137",64.6952,-149.1094,14.9,0.1,1
"1138",33.78317,-116.89617,8.41,0.61,2
"1139",39.1795,-119.7111,2.3,0.2,9
"1140",37.6095,-118.87017,-0.11,0.63,2
"1141",38.4235,-118.6829,8.4,0.2,9
"1142",61.465,-149.951,54,1.4,1
"1143",33.55933,-118.25367,5.82,2.41,2
"1144",33.49317,-116.79117,5.06,0.71,2
"1145",61.4092,-150.1066,45,1.3,1
"1146",61.2133,-150.92,66.5,1.1,1
"1147",63.4639,-150.2217,11.4,0.7,1
"1148",45.367,-121.66917,4.32,-0.12,15
"1149",33.67867,-116.73833,17.5,0.45,2
"1150",45.55867,-111.86767,4.23,1.89,7
"1151",33.4925,-116.793,4.79,-0.2,2
"1152",38.80467,-122.80016,3.18,0.99,2
"1153",61.4474,-150.1777,42.1,1.1,1
"1154",38.3291,-115.7783,0.9,1.5,9
"1155",-1.1862,-23.5133,10,4.8,13
"1156",37.57767,-119.03417,2.49,0.18,2
"1157",45.86683,-111.36567,4.2,1.25,7
"1158",63.3177,-149.7209,102.8,2,1
"1159",37.5228,-116.9171,15,1.1,9
"1160",6.1606,126.5905,88.91,4.6,13
"1161",36.3548,-117.4645,3.3,1.1,9
"1162",35.91983,-117.7245,3.47,0.66,2
"1163",36.8609,-116.2468,2.9,-0.2,9
"1164",38.73983,-122.715,1.39,1.92,2
"1165",17.7751,-68.5755,21,2.65,3
"1166",61.3281,-27.1527,10,4.3,13
"1167",67.3634,-156.2269,2.1,1.2,1
"1168",36.4575,-115.7564,9.7,0.6,9
"1169",54.316,-161.5401,22.62,3,13
"1170",37.83983,-122.0455,12.08,0.83,2
"1171",16.3397,145.6333,522.23,4.5,13
"1172",38.79716,-122.77333,1.91,1.03,2
"1173",61.6179,-148.2739,15,0.6,1
"1174",33.03333,-116.434,6.41,0.69,2
"1175",37.93667,-122.04517,10.51,0.85,2
"1176",38.843,-122.83183,3.06,0.57,2
"1177",37.66267,-118.86717,0.72,-0.25,2
"1178",37.66533,-118.86783,1.72,-0.35,2
"1179",38.8244,-118.6669,0,1.1,9
"1180",51.4572,-176.244,23.7,1.8,1
"1181",37.64167,-118.80917,2.11,0.4,2
"1182",36.7879,-116.2672,6.7,-0.4,9
"1183",69.5527,-144.4755,8.6,1.5,1
"1184",33.49567,-116.79133,4.84,0.6,2
"1185",33.938,-116.80967,8.15,0.74,2
"1186",57.7326,-154.4706,63.1,2,1
"1187",16.5248,-100.0085,10,4.6,13
"1188",4.4923,62.8211,10,4.2,13
